model_key,component,outer_fold,nRMSE_component_projected,nRMSE_component_raw,R2_projected,R2_raw,delta
adaboost_regressor,X_H,0,0.9465018075083458,0.5064536317726609,0.0700638942888007,0.7337500136128241,0.4400481757356849
adaboost_regressor,X_H,1,0.9542315148432148,0.5262729046347991,0.1241940238751428,0.7336072417699739,0.42795861020841564
adaboost_regressor,X_H,2,0.9875642482003496,0.5047771071955264,0.0626600755868236,0.755113018620287,0.48278714100482323
adaboost_regressor,X_H,3,0.9710053361535904,0.5039161606509174,0.0837462936663474,0.7532318619674376,0.46708917550267304
adaboost_regressor,X_H,4,0.9135160164143766,0.5057250838809488,0.10185534084838,0.724740098796463,0.4077909325334278
adaboost_regressor,X_I,0,0.1578846254560406,0.1278324857396185,0.975656979198455,0.9840420442753208,0.030052139716422094
adaboost_regressor,X_I,1,0.1633216546242918,0.1339897540237545,0.9738261470080803,0.9823833512093634,0.02933190060053731
adaboost_regressor,X_I,2,0.1578408876090619,0.1296583923774235,0.9749094944514504,0.9830694273344162,0.028182495231638405
adaboost_regressor,X_I,3,0.1641936231533819,0.1317324813642436,0.972429854524872,0.9822535197517788,0.03246114178913831
adaboost_regressor,X_I,4,0.1557426466086875,0.1293461986610977,0.9753615309349768,0.9830055952507756,0.0263964479475898
adaboost_regressor,X_MeOH,0,0.6785648208140928,0.6953017955672485,0.5847326821236867,0.5639946948544068,-0.01673697475315572
adaboost_regressor,X_MeOH,1,0.6431219340045481,0.6529197293546374,0.5579722965635294,0.5444013489998848,-0.009797795350089289
adaboost_regressor,X_MeOH,2,0.6674794531789195,0.679973187490659,0.5553375647210594,0.5385355865882693,-0.012493734311739502
adaboost_regressor,X_MeOH,3,0.6666996163395178,0.6805494842318008,0.5319237170494567,0.5122742959871494,-0.013849867892283041
adaboost_regressor,X_MeOH,4,0.6494975659040081,0.6666984823151599,0.5809967815276307,0.5585096287153587,-0.017200916411151845
adaboost_regressor,X_MeP,0,0.4009620120228553,0.528474584998271,0.8383740879461087,0.7192286797362841,-0.12751257297541574
adaboost_regressor,X_MeP,1,0.3885483103774549,0.5233661606565622,0.8554217388433616,0.7376843355810332,-0.13481785027910725
adaboost_regressor,X_MeP,2,0.3975914159355255,0.5452786423805496,0.8369076050124885,0.6932414427210518,-0.14768722644502408
adaboost_regressor,X_MeP,3,0.4006514600717675,0.5267749313301407,0.840042642927673,0.7234835589348498,-0.12612347125837325
adaboost_regressor,X_MeP,4,0.3873795707404511,0.5194588422018612,0.8478128299159744,0.726342786361748,-0.13207927146141013
adaboost_regressor,X_NOB,0,0.3129543844476658,0.315429657590522,0.9012813198238906,0.899713538318467,-0.0024752731428561714
